# units:
# wavelength_nm, sun_photons_per_s_m2_nm, asteroid_reflectance, atm_transmission, qe_e_per_photon, mirror_reflectivity

1.070000000000000000e+03,3.361717600289644032e+18,1.146400000000000023e-02,9.891828740310925072e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.071000000000000000e+03,3.387794827521171456e+18,1.147560000000000073e-02,9.908720436909900231e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.072000000000000000e+03,3.413872054752699392e+18,1.148719999999999949e-02,9.916709112131040227e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.073000000000000000e+03,3.403540033909474816e+18,1.149879999999999999e-02,9.923046633831920094e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.074000000000000000e+03,3.393208013066250240e+18,1.151039999999999876e-02,9.887056802628381158e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.075000000000000000e+03,3.397450766509375488e+18,1.152199999999999926e-02,9.932538421652308269e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.076000000000000000e+03,3.401693519952500224e+18,1.153339999999999921e-02,9.936330175352261485e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.077000000000000000e+03,3.402684234092993024e+18,1.154479999999999916e-02,9.789990739079071913e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.078000000000000000e+03,3.403674948233485824e+18,1.155619999999999911e-02,9.938746840561054618e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.079000000000000000e+03,3.400036288778465792e+18,1.156759999999999906e-02,9.937183079279585662e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.080000000000000000e+03,3.396397629323445760e+18,1.157899999999999902e-02,9.927162397666664528e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.081000000000000000e+03,3.359235277410188288e+18,1.158959999999999851e-02,9.933246158037586371e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.082000000000000000e+03,3.322072925496930816e+18,1.160019999999999975e-02,9.946199666678798845e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.083000000000000000e+03,3.347244011746301440e+18,1.161079999999999925e-02,9.943418335931534235e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.084000000000000000e+03,3.372415097995672064e+18,1.162140000000000048e-02,9.944326544632131615e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.085000000000000000e+03,3.383180052863705088e+18,1.163199999999999998e-02,9.940126236003399285e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.086000000000000000e+03,3.393945007731737600e+18,1.163840000000000013e-02,6.639159290265430613e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.087000000000000000e+03,3.368315313463064576e+18,1.164480000000000029e-02,9.888011213746005224e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.088000000000000000e+03,3.342685619194391040e+18,1.165120000000000045e-02,9.949878166531993529e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.089000000000000000e+03,3.372096438416946176e+18,1.165760000000000060e-02,9.897239251556019246e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.090000000000000000e+03,3.401507257639501312e+18,1.166400000000000076e-02,9.604980634603069722e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.091000000000000000e+03,3.393633395916207616e+18,1.167140000000000018e-02,9.948531250148586746e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.092000000000000000e+03,3.385759534192913920e+18,1.167879999999999960e-02,9.936220713906447344e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.093000000000000000e+03,3.303496531951041536e+18,1.168620000000000075e-02,9.937445936656642553e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.094000000000000000e+03,3.221233529709169664e+18,1.169360000000000017e-02,9.937162690880838589e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.095000000000000000e+03,3.261144509268304896e+18,1.170099999999999960e-02,9.466054714093787847e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.096000000000000000e+03,3.301055488827439616e+18,1.171879999999999970e-02,9.863756469196381937e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.097000000000000000e+03,3.297987194779523072e+18,1.173659999999999981e-02,9.944416536677634921e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.098000000000000000e+03,3.294918900731606528e+18,1.175439999999999992e-02,9.935723201371249313e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.099000000000000000e+03,3.320346726925921280e+18,1.177220000000000003e-02,9.917581815702415371e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+03,3.345774553120236032e+18,1.179000000000000013e-02,9.773466627146115693e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.101000000000000000e+03,3.318304385834468864e+18,1.180819999999999960e-02,9.907045081701334466e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.102000000000000000e+03,3.290834218548701696e+18,1.182639999999999907e-02,9.442709177409034371e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.103000000000000000e+03,3.305491552346759168e+18,1.184460000000000027e-02,7.912850675274936130e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.104000000000000000e+03,3.320148886144816128e+18,1.186279999999999973e-02,9.096420392123680809e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.105000000000000000e+03,3.315083054642897920e+18,1.188099999999999920e-02,9.881497897709227152e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.106000000000000000e+03,3.310017223140980224e+18,1.189699999999999959e-02,9.366933021338706977e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.107000000000000000e+03,3.304922193762969600e+18,1.191299999999999998e-02,9.908101246792515582e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.108000000000000000e+03,3.299827164384959488e+18,1.192899999999999863e-02,4.728618436706869543e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.109000000000000000e+03,3.300011413051331584e+18,1.194499999999999902e-02,9.786891107630125708e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.110000000000000000e+03,3.300195661717704192e+18,1.196099999999999941e-02,9.639021688730023962e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.111000000000000000e+03,3.285535307449706496e+18,1.197020000000000028e-02,9.567377632265086085e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.112000000000000000e+03,3.270874953181708288e+18,1.197939999999999942e-02,2.934387742881879868e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.113000000000000000e+03,3.274096787784935424e+18,1.198860000000000030e-02,4.718015573736483725e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.114000000000000000e+03,3.277318622388163072e+18,1.199779999999999944e-02,9.571506477303152183e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.115000000000000000e+03,3.276608811952139776e+18,1.200700000000000031e-02,6.975744237019856353e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.116000000000000000e+03,3.275899001516116480e+18,1.200619999999999986e-02,3.208798269385810253e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.117000000000000000e+03,3.274331881028640256e+18,1.200539999999999941e-02,7.200016705023464247e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.118000000000000000e+03,3.272764760541164032e+18,1.200460000000000069e-02,6.284255937947536008e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.119000000000000000e+03,3.254830720269293568e+18,1.200380000000000023e-02,3.160174454462172933e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.120000000000000000e+03,3.236896679997422592e+18,1.200299999999999978e-02,2.299145685413906959e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.121000000000000000e+03,3.255319532988001280e+18,1.201960000000000008e-02,1.695196211584161228e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.122000000000000000e+03,3.273742385978580480e+18,1.203620000000000037e-02,5.229198297422944508e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.123000000000000000e+03,3.269021391461538816e+18,1.205279999999999893e-02,9.108968772162561178e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.124000000000000000e+03,3.264300396944497664e+18,1.206939999999999923e-02,9.025613913089243212e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.125000000000000000e+03,3.234894611838510592e+18,1.208599999999999952e-02,6.057577213611354816e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.126000000000000000e+03,3.205488826732523520e+18,1.210679999999999916e-02,1.512340356696714461e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.127000000000000000e+03,3.221112207499891712e+18,1.212760000000000053e-02,8.053683627624207420e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.128000000000000000e+03,3.236735588267260416e+18,1.214840000000000017e-02,6.214350190072677194e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.129000000000000000e+03,3.226236938165649920e+18,1.216920000000000154e-02,8.344544829921184403e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.130000000000000000e+03,3.215738288064039424e+18,1.219000000000000118e-02,3.464073199457246566e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.131000000000000000e+03,3.225707349102744576e+18,1.220300000000000031e-02,9.373626113905908497e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.132000000000000000e+03,3.235676410141449728e+18,1.221600000000000116e-02,5.361965404059908513e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.133000000000000000e+03,3.227117405153313792e+18,1.222900000000000029e-02,6.500372559532925365e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.134000000000000000e+03,3.218558400165177344e+18,1.224200000000000114e-02,5.564243230360561565e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.135000000000000000e+03,3.227115391506685952e+18,1.225500000000000027e-02,5.338563358880761278e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.136000000000000000e+03,3.235672382848195072e+18,1.226640000000000022e-02,6.252292754695686350e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.137000000000000000e+03,3.213027416292418048e+18,1.227780000000000017e-02,8.877936031541074913e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.138000000000000000e+03,3.190382449736641024e+18,1.228920000000000012e-02,6.415082794121673704e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.139000000000000000e+03,3.181995108123458560e+18,1.230060000000000008e-02,9.627838883396478975e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.140000000000000000e+03,3.173607766510275584e+18,1.231200000000000003e-02,9.474619789140764636e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.141000000000000000e+03,3.176679081028132864e+18,1.232420000000000043e-02,7.747510729564410781e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.142000000000000000e+03,3.179750395545990656e+18,1.233640000000000084e-02,7.922392273850069611e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.143000000000000000e+03,3.177639590469220352e+18,1.234859999999999951e-02,9.612476074345877031e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.144000000000000000e+03,3.175528785392449536e+18,1.236079999999999991e-02,3.554039367330584509e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.145000000000000000e+03,3.188112063164679168e+18,1.237300000000000032e-02,7.919268738942440988e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.146000000000000000e+03,3.200695340936908800e+18,1.236839999999999988e-02,8.109062076508062322e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.147000000000000000e+03,3.196842228116111360e+18,1.236380000000000118e-02,6.893957256721716664e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.148000000000000000e+03,3.192989115295314432e+18,1.235920000000000074e-02,8.803800795002828528e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.149000000000000000e+03,3.185349843404067840e+18,1.235460000000000204e-02,9.411219599582688611e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000000e+03,3.177710571512821760e+18,1.235000000000000160e-02,6.678388776000544480e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.151000000000000000e+03,3.171484879553741824e+18,1.237740000000000194e-02,8.718713075567614545e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.152000000000000000e+03,3.165259187594662400e+18,1.240480000000000055e-02,8.774081041824358662e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.153000000000000000e+03,3.174106647462118400e+18,1.243220000000000089e-02,9.357659319809197296e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.154000000000000000e+03,3.182954107329574400e+18,1.245959999999999950e-02,7.815151603802485969e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.155000000000000000e+03,3.178728973294435840e+18,1.248699999999999984e-02,8.983471096578317105e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.156000000000000000e+03,3.174503839259297280e+18,1.249100000000000037e-02,9.030758152289968255e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.157000000000000000e+03,3.171420442861677568e+18,1.249499999999999916e-02,6.650825223356461313e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.158000000000000000e+03,3.168337046464057856e+18,1.249899999999999969e-02,7.611763808614119275e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.159000000000000000e+03,3.137495531313007616e+18,1.250299999999999849e-02,9.754255662408030103e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.160000000000000000e+03,3.106654016161957376e+18,1.250699999999999902e-02,3.706105725063907896e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.161000000000000000e+03,3.110794577038760960e+18,1.253139999999999983e-02,9.789097407697979758e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.162000000000000000e+03,3.114935137915564544e+18,1.255579999999999891e-02,8.424443407459573097e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.163000000000000000e+03,3.119666704077398016e+18,1.258019999999999972e-02,9.714670389547590545e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.164000000000000000e+03,3.124398270239231488e+18,1.260459999999999879e-02,9.845443558108142312e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.165000000000000000e+03,3.118571280312301056e+18,1.262899999999999960e-02,9.516546328626542817e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.166000000000000000e+03,3.112744290385370624e+18,1.263360000000000004e-02,9.691796474107622350e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.167000000000000000e+03,3.118059814069038592e+18,1.263820000000000048e-02,7.688109567267188416e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.168000000000000000e+03,3.123375337752706560e+18,1.264280000000000091e-02,9.791271977746561772e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.169000000000000000e+03,3.115447610982140928e+18,1.264740000000000135e-02,9.710538738515744894e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.170000000000000000e+03,3.107519884211574784e+18,1.265200000000000179e-02,9.632617070031999074e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.171000000000000000e+03,3.121680854116072448e+18,1.266520000000000146e-02,9.808560174262276332e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.172000000000000000e+03,3.135841824020570112e+18,1.267840000000000113e-02,9.882591258223695219e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.173000000000000000e+03,3.126106345990599168e+18,1.269160000000000080e-02,9.909004591482447610e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.174000000000000000e+03,3.116370867960628224e+18,1.270480000000000047e-02,9.768483531366783934e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.175000000000000000e+03,3.092680818805428736e+18,1.271800000000000014e-02,9.515341718578413932e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.176000000000000000e+03,3.068990769650229248e+18,1.272200000000000067e-02,9.941738223014637832e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.177000000000000000e+03,3.073379512473812992e+18,1.272600000000000120e-02,9.876948902790639861e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.178000000000000000e+03,3.077768255297396736e+18,1.273000000000000000e-02,8.929647971996980127e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.179000000000000000e+03,3.094934592792717824e+18,1.273400000000000053e-02,9.818179503599243629e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.180000000000000000e+03,3.112100930288038912e+18,1.273800000000000106e-02,9.925112180255883931e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.181000000000000000e+03,3.090937000826432512e+18,1.274880000000000110e-02,9.785886566517080221e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.182000000000000000e+03,3.069773071364825600e+18,1.275960000000000115e-02,8.283840241879373290e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.183000000000000000e+03,3.055681068857303040e+18,1.277039999999999946e-02,9.771195378516308594e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.184000000000000000e+03,3.041589066349780992e+18,1.278119999999999951e-02,9.666713456525712900e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.185000000000000000e+03,3.069233917480441856e+18,1.279199999999999955e-02,9.890263990402146099e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.186000000000000000e+03,3.096878768611103232e+18,1.280199999999999914e-02,9.934802403230882373e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.187000000000000000e+03,3.065998994174139392e+18,1.281199999999999874e-02,9.846089056493798619e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.188000000000000000e+03,3.035119219737175040e+18,1.282200000000000006e-02,8.465974752451638219e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.189000000000000000e+03,3.040669333252890624e+18,1.283199999999999966e-02,9.863415938607535960e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.190000000000000000e+03,3.046219446768606720e+18,1.284199999999999925e-02,9.917429814897936735e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.191000000000000000e+03,3.071581829447543808e+18,1.285199999999999884e-02,9.919159705458622245e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.192000000000000000e+03,3.096944212126480384e+18,1.286199999999999843e-02,9.941375756386835461e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.193000000000000000e+03,3.094733731541672448e+18,1.287199999999999976e-02,7.210394328234646100e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.194000000000000000e+03,3.092523250956864512e+18,1.288199999999999935e-02,9.935033560051439450e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.195000000000000000e+03,3.076749853515783168e+18,1.289199999999999895e-02,9.486339316690360901e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.196000000000000000e+03,3.060976456074701312e+18,1.288939999999999877e-02,9.850222297920691039e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.197000000000000000e+03,3.021018155819831296e+18,1.288679999999999860e-02,9.801030305675410004e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.198000000000000000e+03,2.981059855564961280e+18,1.288420000000000017e-02,9.767477754590010441e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.199000000000000000e+03,3.001671039027450880e+18,1.288159999999999999e-02,9.906904873312307735e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,3.022282222489940992e+18,1.287899999999999982e-02,7.850883705504788646e-01,0.000000000000000000e+00,0.000000000000000000e+00
